Maze-20x20-A6_T3-075.map,595.9701663559972,58879416,102829512,138,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-026.map,120.47869375700247,81078635,141356691,60,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-114.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-179.map,15.543408059005742,108101478,188678423,18,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-063.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-180.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-198.map,38.148571441008244,4504626,7852392,12,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-188.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-141.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-027.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-129.map,158.18758793899906,159463428,278024755,68,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-181.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-044.map,39.08300780400168,4269866,7446594,18,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-103.map,481.95848550899245,50672654,88470486,149,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-008.map,65.70589287098846,7830641,13650224,34,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-164.map,285.41774085401266,32015288,55886598,97,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-062.map,27.011651847991743,3670090,6394225,28,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-140.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-013.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-183.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-156.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-005.map,279.9076060340012,30740004,53655993,92,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-088.map,225.21986859499884,153915042,268525559,43,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-029.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-002.map,125.38540837800247,220458103,383810213,17,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-167.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-070.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-168.map,125.98754979700607,77731410,135706053,62,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-052.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-121.map,8.234954131999984,1124921,1954354,2,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-153.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-068.map,18.64230869599851,2853688,4953774,1,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-159.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-185.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-178.map,599.7833323320083,129559443,225794661,369,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-157.map,106.83010397700127,11729142,20454192,31,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-135.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-126.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-138.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-086.map,35.05056246300228,68783764,119908029,49,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-039.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-011.map,3.5118533730128547,185120015,323008921,0,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-093.map,393.41421225998783,442440591,771070923,330,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-151.map,10.998365145991556,127002900,221682495,5,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-084.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A6_T3-127.map,,,,,CurrentSolver.SSP_RESET
