Maze-20x20-A3_T3-140.map,0.7968163740006275,127196,220520,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-133.map,22.057884862006176,2865143,4980650,43,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-008.map,7.359382693000953,1261684,2185074,6,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-011.map,265.3832019029942,29495330,51363533,244,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-132.map,17.219416022999212,2004290,3496332,7,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-045.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-052.map,3.1744734620006057,619904,1068972,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-117.map,14.543633541994495,1843367,3209058,15,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-146.map,5.916278481003246,653566,1139538,1,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-088.map,20.047599097000784,2739438,4776525,13,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-031.map,10.58094382499985,1025130,1786741,4,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-147.map,103.70870601599745,12143218,21151152,97,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-004.map,17.977125220000744,2446547,4251446,18,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-182.map,2.910835322996718,337224,587328,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-022.map,11.241514779991121,1905814,3310213,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-064.map,426.8127309100091,51528056,89862137,252,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-089.map,33.347197490991675,5063028,8787186,71,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-082.map,12.538167410006281,2006718,3484662,14,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-029.map,3.146405542996945,539096,934444,1,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-063.map,48.8932249389909,6284835,10948626,39,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-154.map,20.02811148899491,2416056,4207596,15,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-105.map,0.5789838640048401,102576,177246,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-027.map,4.9788871060009114,637670,1110659,2,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-061.map,2.0780754259903915,405550,695625,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-122.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-108.map,18.962293239994324,2587558,4504762,21,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-069.map,1.7597419329977129,276896,481910,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-054.map,7.799323625993566,1418998,2459457,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-198.map,5.606458156995359,892044,1546452,13,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-094.map,79.8981729119987,7698440,13405766,39,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-149.map,3.4660992069984786,492120,857025,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-033.map,1.236315210990142,221812,384290,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-085.map,283.2268376919965,36877474,64106802,485,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-173.map,70.73069160300656,8322148,14491062,75,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-096.map,39.13287802900595,4658643,8110620,16,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-072.map,7.8422923350008205,1231790,2138862,8,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-193.map,258.57963730901247,33961892,59126339,357,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-049.map,96.74430172299617,15062390,26179107,342,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-190.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-078.map,155.90697923400148,14532763,25322376,78,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-196.map,35.458117022993974,4085018,7114074,36,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-006.map,0.3656437600002391,66670,114675,2,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-074.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-166.map,26.450963640992995,3076436,5355852,18,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-175.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-020.map,22.426174697000533,3559306,6183943,40,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-112.map,10.791805023996858,1913717,3322242,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-051.map,9.05222103500273,1594716,2772276,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-001.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-066.map,7.835768106000614,1187604,2066212,13,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-139.map,200.25174109599902,27538853,47875496,360,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-170.map,11.69285727100214,1800296,3122751,20,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-195.map,7.306336542998906,1199296,2079348,35,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-104.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-106.map,32.126184155000374,4001660,6969854,31,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-168.map,8.23578488099156,1489618,2584200,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-019.map,283.4966668509878,34661279,60432768,172,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-134.map,8.90084970499447,1641259,2845480,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-115.map,4.144674153998494,592634,1027905,8,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-156.map,4.240438634005841,527578,918007,2,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-188.map,20.4204828380025,2997748,5212860,22,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-165.map,0.2503968730015913,53644,90168,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-030.map,,,,,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-100.map,3.8062510690069757,686168,1187516,0,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-185.map,24.487312671000836,3281740,5695780,13,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-009.map,327.69491240500065,38317632,66641528,464,CurrentSolver.SSP_RESET
Maze-20x20-A3_T3-047.map,88.67723792200559,12744436,22133554,185,CurrentSolver.SSP_RESET
