Maze-20x20-A10_T3-174.map,3.087108591978904,206484,360054,15,CurrentSolver.SSP
Maze-20x20-A10_T3-164.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-144.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-106.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-131.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-044.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-115.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-037.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-057.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-058.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-079.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-084.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-199.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-021.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-008.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-048.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-120.map,430.9702198980085,732912,1280190,499,CurrentSolver.SSP
Maze-20x20-A10_T3-049.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-088.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-181.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-083.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-153.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-068.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-047.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-134.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-194.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-062.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-038.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-007.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-188.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-009.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-110.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-002.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-162.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-093.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-163.map,1.5479264950263314,216590,377696,1,CurrentSolver.SSP
Maze-20x20-A10_T3-061.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-005.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-183.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-187.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-100.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-168.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-121.map,76.43376275498304,445089,777000,283,CurrentSolver.SSP
Maze-20x20-A10_T3-128.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-146.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-117.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-178.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-172.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-175.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-166.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-056.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-075.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-035.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-074.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-104.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-123.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-198.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-054.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-119.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-186.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-142.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-147.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-182.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-078.map,11.335798236017581,593682,1036779,17,CurrentSolver.SSP
Maze-20x20-A10_T3-167.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-059.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-097.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-173.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-137.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-139.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-073.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-118.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-014.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-085.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-189.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-107.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-020.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-160.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-052.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-096.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-041.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-195.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-053.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-177.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-109.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-050.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-098.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-070.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-192.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-045.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-180.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-125.map,248.40877106401604,455824,795769,974,CurrentSolver.SSP
Maze-20x20-A10_T3-003.map,,,,,CurrentSolver.SSP
Maze-20x20-A10_T3-140.map,,,,,CurrentSolver.SSP
