Maze-20x20-A8_T3-067.map,3.352592633000313,278604,486027,9,CurrentSolver.SSP
Maze-20x20-A8_T3-119.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-123.map,15.525108410998655,168594,293835,74,CurrentSolver.SSP
Maze-20x20-A8_T3-022.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-159.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-186.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-016.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-040.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-071.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-171.map,376.6666145959989,906134,1583045,244,CurrentSolver.SSP
Maze-20x20-A8_T3-017.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-088.map,59.834333415999936,710936,1241768,46,CurrentSolver.SSP
Maze-20x20-A8_T3-105.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-145.map,245.658338008001,228996,399345,1195,CurrentSolver.SSP
Maze-20x20-A8_T3-063.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-147.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-172.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-152.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-143.map,12.828036205999524,305398,532888,58,CurrentSolver.SSP
Maze-20x20-A8_T3-107.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-117.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-050.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-136.map,51.945310936998794,450252,786039,120,CurrentSolver.SSP
Maze-20x20-A8_T3-044.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-013.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-096.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-085.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-174.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-018.map,,,,,CurrentSolver.SSP
Maze-20x20-A8_T3-019.map,,,,,CurrentSolver.SSP
