ILP_SSP-20x30-A6_T2-30.map,106.97653687700222,114332,220856,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-02.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-96.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-98.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-45.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-90.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-26.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-72.map,85.43375890899915,100810,193725,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-24.map,40.4704739230001,86114,166170,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-17.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-15.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-14.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-54.map,30.552471483999398,66326,126891,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-61.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-53.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-05.map,57.20470583399583,104968,202580,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-81.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-00.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-32.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-35.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-22.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-80.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-93.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-27.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-09.map,104.99403404199984,74178,142325,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-20.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-62.map,118.04198504999658,98428,190014,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-34.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-85.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-39.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-11.map,113.13103948100616,97480,187204,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-59.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-60.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-76.map,47.11069928300276,89280,171900,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-36.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-68.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-31.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-79.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-52.map,83.93429885200021,84398,162603,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-83.map,52.584694403005415,86686,167127,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-49.map,50.734113024998805,76146,146525,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-48.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-28.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-07.map,104.42711418199906,77410,148954,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-58.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-56.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-78.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-71.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-74.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-10.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-88.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-87.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-92.map,86.24448003400175,95634,184173,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-63.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-64.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-84.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-57.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-51.map,47.46007384800032,96156,185174,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-99.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-16.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-25.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-44.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-70.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-03.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-50.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-82.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-86.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-69.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-01.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-66.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-47.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-95.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-75.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-91.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-37.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-41.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-67.map,27.97264359700057,69784,134112,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-13.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-65.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-38.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-33.map,28.035621773000457,79822,154154,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-23.map,47.96227137600363,88676,170580,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-08.map,40.111707206000574,51358,98224,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-43.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-04.map,101.92832083599933,87278,168055,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-42.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-73.map,26.04007893299422,77206,148278,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-55.map,71.64786827100033,85052,163502,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-06.map,92.39099035500112,109198,210520,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-19.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-29.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-97.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-46.map,65.30134191599791,88644,170748,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-12.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-40.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-94.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-77.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-89.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-21.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x30-A6_T2-18.map,,,,CurrentSolver.SSP_ILP
