ILP_SSP-20x10-A6_T2-22.map,81.94053241900019,22628,43102,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-50.map,14.977372923000075,22530,43079,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-18.map,75.88033861300028,31082,59424,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-64.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-79.map,6.506191503000082,20774,39780,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-24.map,36.80483679199915,21370,40845,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-54.map,15.458617199999935,25144,48384,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-55.map,38.45757362600034,28370,54300,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-59.map,27.24921096700018,32924,63270,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-90.map,12.581734479999795,19522,37040,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-98.map,12.064306272999602,23474,44824,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-31.map,24.48818317200039,40166,77099,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-35.map,6.2986913320000895,17460,33030,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-42.map,62.8048428889997,39244,75360,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-20.map,5.082698070000333,15390,29200,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-51.map,7.5954522539996105,21702,41404,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-63.map,25.651684196000133,28258,54180,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-52.map,14.180448136999985,28818,55580,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-89.map,42.23350218500036,26674,50953,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-68.map,2.389893967999342,7574,14183,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-53.map,31.42280357999971,35996,69046,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-57.map,10.478531922000002,18074,34606,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-28.map,22.802298579999842,28026,53505,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-81.map,32.570997425000314,30854,59370,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-49.map,42.990763582,27464,52640,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-25.map,23.153698363999865,34156,65398,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-44.map,12.098570757000743,22340,42826,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-83.map,24.991368254000008,20428,39102,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-23.map,8.526568356000098,19844,37780,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-74.map,9.981743053000173,20350,38703,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-48.map,21.631133738000244,19062,36504,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-86.map,14.696132261999992,22158,42198,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-14.map,44.74525694299973,26820,51570,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-66.map,12.678047681999487,23696,45402,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-91.map,20.43113415300013,25074,47979,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-09.map,55.55824752799981,29302,56203,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-27.map,15.401163909000388,19692,37444,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-62.map,11.580337883000539,24562,47160,CurrentSolver.SSP_ILP
ILP_SSP-20x10-A6_T2-70.map,5.616106305000358,18516,35316,CurrentSolver.SSP_ILP
