ILP_SSP-20x33-A6_T2-77.map,12.70246651299999,536212,1044082,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-58.map,7.410694271000011,488422,951663,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-69.map,8.890453942000022,484782,943050,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-37.map,12.651215731999969,617740,1199862,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-06.map,4.0326691739999205,278124,540090,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-61.map,8.329261548999966,570590,1107539,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-19.map,6.607253618999948,450744,876876,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-75.map,10.934401040000012,651622,1268511,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-96.map,11.990778449000004,593550,1153475,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-74.map,4.780301086000009,318234,614145,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-34.map,10.701703200999987,496104,965504,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-87.map,9.988331438000046,645984,1256800,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-38.map,3.8574812819999806,297818,578946,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-50.map,9.16975215399998,434258,844155,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-60.map,6.902899012000034,348876,679036,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-32.map,5.934517288999928,444302,863885,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-63.map,13.674238650000007,481966,933255,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-80.map,15.399458770000024,628826,1225265,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-33.map,9.472448105000012,691350,1349019,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-66.map,10.525046464999946,540496,1050282,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-16.map,13.165656395000042,530310,1035415,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-62.map,14.477482271999975,675658,1312467,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-14.map,7.395938473000001,331262,642992,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-85.map,21.695500212999946,834354,1621395,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-42.map,16.10007739499997,601962,1172172,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-44.map,7.841517845999988,512010,991529,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-48.map,11.933940768999946,722786,1409588,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-01.map,10.88046060900001,641240,1245580,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-65.map,8.556595726000069,523234,1020206,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-47.map,5.135870872000055,299900,581568,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-53.map,9.183984785000007,504468,981904,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-11.map,12.194021328999952,614976,1196980,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-83.map,13.184973980999985,793376,1544508,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-76.map,9.08308471700002,643520,1257750,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-82.map,18.711364925999987,702410,1368093,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-49.map,15.129883315999905,638846,1244295,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-98.map,16.804288864,708364,1382134,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-43.map,4.769391076999909,274836,531608,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-99.map,4.173867534999999,324794,628609,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-31.map,7.038814679999973,524974,1024672,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-90.map,12.28112712299992,636502,1239615,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-07.map,3.850429593000058,249790,483600,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-67.map,10.811238263000064,514248,1004090,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-10.map,5.52698582000005,253272,493802,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-22.map,7.993217487000038,480362,934677,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-46.map,5.783370376999983,322470,627687,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-28.map,4.067142399999966,274030,531675,CurrentSolver.SSP
ILP_SSP-20x33-A6_T2-56.map,7.3386832490000415,531492,1033230,CurrentSolver.SSP
