ILP_SSP-20x13-A6_T2-58.map,2.606196501998056,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-40.map,2.5694063429982634,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-72.map,3.950478133003344,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-45.map,1.3920201130022178,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-20.map,2.5172817839993513,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-00.map,1.9835336130054202,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-34.map,1.231380559001991,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-81.map,0.5380003880054574,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-41.map,2.815286561999528,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-22.map,1.488234331998683,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-13.map,1.925833713998145,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-54.map,1.5604480559995864,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-84.map,2.469033985005808,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-28.map,2.8053198139969027,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-21.map,3.369035879994044,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-17.map,3.56625774299755,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-02.map,2.4079643429940916,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-63.map,3.6190567079975153,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-15.map,2.360667649998504,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-75.map,1.9973997509951005,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-69.map,1.0569770670044818,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-70.map,1.7687723910057684,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-79.map,2.391897206005524,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-09.map,2.2967630720013403,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-77.map,2.2050060010005836,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-46.map,1.5414479639948695,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-88.map,1.9677080669935094,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-62.map,2.121687594000832,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-26.map,3.965247995001846,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-74.map,1.9212933969974983,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-32.map,4.143066038996039,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-04.map,3.7051335700016352,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-23.map,3.382808157999534,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-05.map,1.7241214539972134,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-71.map,2.3623082609992707,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-93.map,0.984122046000266,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-90.map,3.7641908430014155,CurrentSolver.SSP
ILP_SSP-20x13-A6_T2-03.map,1.549855810997542,CurrentSolver.SSP
