ILP_SSP-20x34-A6_T2-84.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-33.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-65.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-60.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-46.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-11.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-69.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-14.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-66.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-74.map,76.75294026799384,89430,172198,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-27.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-09.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-30.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-10.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-44.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-83.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-28.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-73.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-00.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-32.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-94.map,68.3304908269929,95028,182924,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-79.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-58.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-02.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-93.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-67.map,23.098499419997097,55866,106752,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-03.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-63.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-57.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-91.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-99.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-53.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-36.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-05.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-20.map,110.87495234599919,102944,198462,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-06.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-08.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-61.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-59.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-95.map,104.50876167201204,87172,167466,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-29.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-38.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-54.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-37.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-77.map,67.61560035501316,122002,236145,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-41.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-68.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-13.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-87.map,92.70320992999768,84168,161700,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-56.map,80.69597032399906,112840,217932,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-85.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-07.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-62.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-98.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-48.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-35.map,41.66130689199781,93200,179766,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-45.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-50.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-78.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-19.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-18.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-39.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-25.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-81.map,58.175730493996525,81018,155825,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-01.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-15.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-82.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-52.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-88.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-89.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-49.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-31.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-71.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-24.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-55.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-86.map,38.45261182800459,78228,150282,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-96.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-22.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-47.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-90.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-72.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-76.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-80.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-34.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-51.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-40.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-12.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-92.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-97.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-64.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-43.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x34-A6_T2-04.map,,,,CurrentSolver.SSP_ILP
