ILP_SSP-20x37-A6_T2-93.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-91.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-61.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-75.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-67.map,367.66202400600014,163960,316664,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-99.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-35.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-78.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-94.map,41.24885897999047,97650,188266,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-52.map,59.447219616995426,107208,205890,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-25.map,24.68224754399853,64730,123913,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-48.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-51.map,23.926269912990392,70968,135560,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-06.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-56.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-83.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-80.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-09.map,27.324405812003533,99236,190728,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-33.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-89.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-95.map,184.410816085001,163218,315238,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-66.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-13.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-12.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-74.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-40.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-47.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-77.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-02.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-43.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-63.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-46.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-92.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-54.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-37.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-10.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-98.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-90.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-31.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-72.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-68.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-17.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-07.map,115.82330410100985,140038,270484,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-39.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-00.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-26.map,60.69585530999757,102344,197120,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-81.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-44.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-11.map,787.1379745690065,141594,274873,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-60.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-96.map,,,,CurrentSolver.SSP_ILP
ILP_SSP-20x37-A6_T2-01.map,46.88387251200038,109018,209940,CurrentSolver.SSP_ILP
