ILP_SSP-20x38-A6_T2-22.map,18.163771002997237,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-90.map,11.11351365900191,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-75.map,24.51269733800291,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-04.map,6.324177814996801,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-42.map,23.2402255220004,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-47.map,25.170922761004476,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-83.map,9.565178911005205,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-52.map,9.815562237003178,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-30.map,13.679670689001796,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-37.map,12.633168107000529,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-13.map,7.515279083003406,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-39.map,14.857296628004406,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-41.map,11.653288649002207,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-91.map,11.34662006599683,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-15.map,14.62776172300073,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-89.map,14.434504919001483,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-28.map,7.860913603006338,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-10.map,12.503029943000001,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-31.map,7.263984741002787,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-55.map,3.8752650640017237,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-63.map,8.909369105000223,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-92.map,9.153174415005196,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-80.map,13.550549881001643,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-50.map,12.355989891002537,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-16.map,16.34877695099567,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-06.map,6.718399921002856,CurrentSolver.SSP
ILP_SSP-20x38-A6_T2-67.map,8.873663910999312,CurrentSolver.SSP
