AGENTS-20x20-A70_T1-45.map,9.916079703998548,756720,1499600,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-55.map,10.364422839998952,775280,1536400,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-83.map,7.939323818000048,617520,1223600,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-29.map,9.489025012999264,738160,1462800,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-43.map,6.750872170001458,601280,1191400,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-40.map,15.905643134999991,1086160,2152800,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-04.map,16.96321186500063,1127920,2235600,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-46.map,7.769461284000499,608240,1205200,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-89.map,9.743489993999901,763680,1513400,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-73.map,8.827721014000417,763680,1513400,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-37.map,8.143079855999531,605920,1200600,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-26.map,12.459012776000236,951600,1886000,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-33.map,10.30669981399842,796160,1577800,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-61.map,7.262756898000589,626800,1242000,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-98.map,11.79748219099929,933040,1849200,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-44.map,7.0070259110016195,575760,1140800,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-60.map,7.991928581999673,636080,1260400,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-81.map,7.689324632001444,619840,1228200,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-54.map,9.712715444000423,768320,1522600,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-20.map,7.188932258999557,619840,1228200,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-25.map,10.155425165001361,779920,1545600,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-97.map,10.181485912000426,789200,1564000,0,CurrentSolver.SSP
AGENTS-20x20-A70_T1-95.map,10.32251456800077,784560,1554800,0,CurrentSolver.SSP
