MAP-63x63-A8_T1-49.map,28.64879766100057,2949736,5761404,0,CurrentSolver.SSP
MAP-63x63-A8_T1-20.map,30.88815858000089,3737177,7303247,0,CurrentSolver.SSP
MAP-63x63-A8_T1-30.map,43.326417921998654,2590219,5055915,0,CurrentSolver.SSP
MAP-63x63-A8_T1-45.map,66.64542593000078,4308265,8411728,0,CurrentSolver.SSP
MAP-63x63-A8_T1-05.map,33.02572124600192,3052512,5974390,0,CurrentSolver.SSP
MAP-63x63-A8_T1-41.map,48.07900558199981,3408353,6655725,0,CurrentSolver.SSP
MAP-63x63-A8_T1-91.map,33.76501200799976,2351781,4591258,0,CurrentSolver.SSP
MAP-63x63-A8_T1-68.map,106.28660845099876,5637525,11009075,0,CurrentSolver.SSP
MAP-63x63-A8_T1-65.map,42.28986006699779,2788846,5444634,0,CurrentSolver.SSP
MAP-63x63-A8_T1-53.map,15.817682237000554,1665747,3240158,0,CurrentSolver.SSP
MAP-63x63-A8_T1-47.map,60.54414028600149,3633576,7103525,0,CurrentSolver.SSP
MAP-63x63-A8_T1-93.map,33.14017784000316,2971235,5779616,0,CurrentSolver.SSP
MAP-63x63-A8_T1-81.map,89.72458878299949,4892645,9565332,0,CurrentSolver.SSP
MAP-63x63-A8_T1-98.map,47.42341137800031,3743816,7289196,0,CurrentSolver.SSP
MAP-63x63-A8_T1-22.map,48.36329184799979,4118259,8055470,0,CurrentSolver.SSP
MAP-63x63-A8_T1-40.map,25.8204223190005,2258521,4410048,0,CurrentSolver.SSP
MAP-63x63-A8_T1-50.map,52.24165650899886,3199119,6245510,0,CurrentSolver.SSP
MAP-63x63-A8_T1-66.map,24.074527161999868,2049799,4004822,0,CurrentSolver.SSP
MAP-63x63-A8_T1-73.map,86.91068000800078,4787906,9340103,0,CurrentSolver.SSP
MAP-63x63-A8_T1-87.map,22.462899956997717,2583611,5052752,0,CurrentSolver.SSP
MAP-63x63-A8_T1-21.map,28.71533411799828,2141724,4180060,0,CurrentSolver.SSP
MAP-63x63-A8_T1-96.map,26.447590372998093,2348126,4589400,0,CurrentSolver.SSP
MAP-63x63-A8_T1-74.map,27.217069012000138,2377992,4629834,0,CurrentSolver.SSP
MAP-63x63-A8_T1-17.map,25.178866706002736,2795399,5457634,0,CurrentSolver.SSP
MAP-63x63-A8_T1-70.map,45.87631867500022,3111212,6065640,0,CurrentSolver.SSP
MAP-63x63-A8_T1-36.map,59.75292313399768,4043373,7893802,0,CurrentSolver.SSP
MAP-63x63-A8_T1-75.map,50.159049978999974,2519443,4922640,0,CurrentSolver.SSP
MAP-63x63-A8_T1-43.map,19.260404275002657,1816852,3554770,0,CurrentSolver.SSP
MAP-63x63-A8_T1-01.map,49.17509984499702,3669984,7131882,0,CurrentSolver.SSP
MAP-63x63-A8_T1-85.map,76.29372929099918,3992035,7778700,0,CurrentSolver.SSP
MAP-63x63-A8_T1-71.map,48.40994082999896,3192054,6228872,0,CurrentSolver.SSP
MAP-63x63-A8_T1-25.map,33.19618352100224,2971532,5806350,0,CurrentSolver.SSP
MAP-63x63-A8_T1-56.map,42.460621471000195,2870067,5603009,0,CurrentSolver.SSP
MAP-63x63-A8_T1-76.map,82.94010461799917,4336821,8462070,0,CurrentSolver.SSP
MAP-63x63-A8_T1-51.map,16.077672245999565,1474031,2871328,0,CurrentSolver.SSP
MAP-63x63-A8_T1-23.map,36.003963099999964,3056194,5973852,0,CurrentSolver.SSP
MAP-63x63-A8_T1-38.map,48.422739572000864,4668021,9109500,0,CurrentSolver.SSP
MAP-63x63-A8_T1-16.map,23.994317424996552,2777322,5430648,0,CurrentSolver.SSP
MAP-63x63-A8_T1-34.map,26.399925008001446,2579159,5031633,0,CurrentSolver.SSP
MAP-63x63-A8_T1-78.map,30.30651284200212,2665500,5207301,0,CurrentSolver.SSP
MAP-63x63-A8_T1-69.map,93.46130091099985,4336654,8448626,0,CurrentSolver.SSP
MAP-63x63-A8_T1-37.map,16.76503257299919,2078400,4053336,0,CurrentSolver.SSP
MAP-63x63-A8_T1-59.map,36.49435535900193,2738516,5329704,0,CurrentSolver.SSP
MAP-63x63-A8_T1-97.map,100.94106706800085,5716453,11174344,0,CurrentSolver.SSP
MAP-63x63-A8_T1-12.map,33.39859531800175,3154256,6162170,0,CurrentSolver.SSP
MAP-63x63-A8_T1-33.map,22.586296305998985,2245808,4378572,0,CurrentSolver.SSP
MAP-63x63-A8_T1-15.map,84.43558034299713,5081727,9899695,0,CurrentSolver.SSP
MAP-63x63-A8_T1-92.map,43.632814632997906,3575741,6992211,0,CurrentSolver.SSP
MAP-63x63-A8_T1-14.map,65.76566944200022,3430890,6692782,0,CurrentSolver.SSP
MAP-63x63-A8_T1-88.map,38.873380744000315,2736179,5342899,0,CurrentSolver.SSP
MAP-63x63-A8_T1-29.map,20.913987550000456,2151785,4197270,0,CurrentSolver.SSP
MAP-63x63-A8_T1-39.map,17.97599703599917,1993967,3891284,0,CurrentSolver.SSP
MAP-63x63-A8_T1-82.map,56.25398963000043,4212033,8245459,0,CurrentSolver.SSP
MAP-63x63-A8_T1-60.map,51.71273684100015,3392584,6608396,0,CurrentSolver.SSP
MAP-63x63-A8_T1-89.map,33.12710756600063,3440122,6720105,0,CurrentSolver.SSP
MAP-63x63-A8_T1-13.map,83.10886974700043,5131583,9999720,0,CurrentSolver.SSP
MAP-63x63-A8_T1-04.map,31.277177858999494,2575459,5017805,0,CurrentSolver.SSP
MAP-63x63-A8_T1-55.map,22.849553407999338,2018064,3934605,0,CurrentSolver.SSP
MAP-63x63-A8_T1-10.map,56.35081806100061,2971482,5812800,0,CurrentSolver.SSP
MAP-63x63-A8_T1-79.map,57.069324983000115,4104185,8023488,0,CurrentSolver.SSP
MAP-63x63-A8_T1-54.map,18.66694085400013,1829234,3575979,0,CurrentSolver.SSP
MAP-63x63-A8_T1-07.map,29.118083353001566,2569526,5020652,0,CurrentSolver.SSP
MAP-63x63-A8_T1-27.map,66.44088324499899,3623201,7053150,0,CurrentSolver.SSP
MAP-63x63-A8_T1-32.map,24.487314121000963,2186826,4253716,0,CurrentSolver.SSP
MAP-63x63-A8_T1-86.map,107.24777682399872,4464620,8741587,0,CurrentSolver.SSP
MAP-63x63-A8_T1-77.map,16.97787752899967,1593039,3104220,0,CurrentSolver.SSP
MAP-63x63-A8_T1-52.map,35.63196272499772,2546751,4977578,0,CurrentSolver.SSP
MAP-63x63-A8_T1-84.map,51.69521294000151,3963000,7734854,0,CurrentSolver.SSP
MAP-63x63-A8_T1-67.map,28.64167324200025,2703801,5271950,0,CurrentSolver.SSP
MAP-63x63-A8_T1-44.map,57.849668385999394,3782353,7398270,0,CurrentSolver.SSP
MAP-63x63-A8_T1-03.map,31.528198431999044,2385272,4643820,0,CurrentSolver.SSP
MAP-63x63-A8_T1-00.map,52.35187652700188,3772038,7334768,0,CurrentSolver.SSP
