comparison_75percent_1teams_0,1,0.0030198097229003906,A*-OD-ID
comparison_75percent_1teams_1,1,0.0020346641540527344,A*-OD-ID
comparison_75percent_1teams_2,1,0.002076387405395508,A*-OD-ID
comparison_75percent_1teams_3,1,0.0030562877655029297,A*-OD-ID
comparison_75percent_1teams_4,1,0.0032722949981689453,A*-OD-ID
comparison_75percent_1teams_5,1,0.0014605522155761719,A*-OD-ID
comparison_75percent_1teams_6,1,0.002476930618286133,A*-OD-ID
comparison_75percent_1teams_7,1,0.001558542251586914,A*-OD-ID
comparison_75percent_1teams_8,1,0.004332780838012695,A*-OD-ID
comparison_75percent_1teams_9,1,0.003187894821166992,A*-OD-ID
comparison_75percent_1teams_10,1,0.002096891403198242,A*-OD-ID
comparison_75percent_1teams_11,1,0.0031952857971191406,A*-OD-ID
comparison_75percent_1teams_12,1,0.0022432804107666016,A*-OD-ID
comparison_75percent_1teams_13,1,0.0028634071350097656,A*-OD-ID
comparison_75percent_1teams_14,1,0.0019757747650146484,A*-OD-ID
comparison_75percent_1teams_15,1,0.0024831295013427734,A*-OD-ID
comparison_75percent_1teams_16,1,0.0025849342346191406,A*-OD-ID
comparison_75percent_1teams_17,1,0.0013594627380371094,A*-OD-ID
comparison_75percent_1teams_18,1,0.002610445022583008,A*-OD-ID
comparison_75percent_1teams_19,1,0.0015053749084472656,A*-OD-ID
comparison_75percent_1teams_20,1,0.001912832260131836,A*-OD-ID
comparison_75percent_1teams_21,1,0.005391597747802734,A*-OD-ID
comparison_75percent_1teams_22,1,0.0010106563568115234,A*-OD-ID
comparison_75percent_1teams_23,1,0.0011470317840576172,A*-OD-ID
comparison_75percent_1teams_24,1,0.0036499500274658203,A*-OD-ID
comparison_75percent_1teams_25,1,0.0019664764404296875,A*-OD-ID
comparison_75percent_1teams_26,1,0.0015366077423095703,A*-OD-ID
comparison_75percent_1teams_27,1,0.0016396045684814453,A*-OD-ID
comparison_75percent_1teams_28,1,0.0011334419250488281,A*-OD-ID
comparison_75percent_1teams_29,1,0.0020444393157958984,A*-OD-ID
comparison_75percent_1teams_30,1,0.0021004676818847656,A*-OD-ID
comparison_75percent_1teams_31,1,0.0010957717895507812,A*-OD-ID
comparison_75percent_1teams_32,1,0.0017495155334472656,A*-OD-ID
comparison_75percent_1teams_33,1,0.002310514450073242,A*-OD-ID
comparison_75percent_1teams_34,1,0.0034346580505371094,A*-OD-ID
